UserID,PaymentDate,PaymentAmount
174,2022-06-19,9.99
174,2022-07-19,9.99
174,2022-08-18,9.99
174,2022-09-17,9.99
174,2022-10-17,9.99
174,2022-11-16,9.99
174,2022-12-16,9.99
174,2023-01-15,9.99
174,2023-02-14,9.99
174,2023-03-16,9.99
174,2023-04-15,9.99
174,2023-05-15,9.99
174,2023-06-14,9.99
174,2023-07-14,9.99
174,2023-08-13,9.99
174,2023-09-12,9.99
174,2023-10-12,9.99
174,2023-11-11,9.99
174,2023-12-11,9.99
174,2024-01-10,9.99
175,2022-08-01,15.99
175,2022-08-31,15.99
175,2022-09-30,15.99
175,2022-10-30,15.99
175,2022-11-29,15.99
175,2022-12-29,15.99
175,2023-01-28,15.99
175,2023-02-27,15.99
175,2023-03-29,15.99
175,2023-04-28,15.99
175,2023-05-28,15.99
175,2023-06-27,15.99
175,2023-07-27,15.99
175,2023-08-26,15.99
175,2023-09-25,15.99
175,2023-10-25,15.99
176,2022-07-22,15.99
176,2022-08-21,15.99
176,2022-09-20,15.99
176,2022-10-20,15.99
176,2022-11-19,15.99
176,2022-12-19,15.99
176,2023-01-18,15.99
176,2023-02-17,15.99
176,2023-03-19,15.99
176,2023-04-18,15.99
176,2023-05-18,15.99
176,2023-06-17,15.99
176,2023-07-17,15.99
176,2023-08-16,15.99
177,2022-09-09,19.99
177,2022-10-09,19.99
177,2022-11-08,19.99
177,2022-12-08,19.99
177,2023-01-07,19.99
177,2023-02-06,19.99
177,2023-03-08,19.99
177,2023-04-07,19.99
178,2022-08-17,19.99
178,2022-09-16,19.99
178,2022-10-16,19.99
178,2022-11-15,19.99
178,2022-12-15,19.99
178,2023-01-14,19.99
178,2023-02-13,19.99
178,2023-03-15,19.99
178,2023-04-14,19.99
178,2023-05-14,19.99
178,2023-06-13,19.99
178,2023-07-13,19.99
178,2023-08-12,19.99
178,2023-09-11,19.99
178,2023-10-11,19.99
178,2023-11-10,19.99
178,2023-12-10,19.99
178,2024-01-09,19.99
178,2024-02-08,19.99
178,2024-03-09,19.99
179,2022-06-13,19.99
179,2022-07-13,19.99
179,2022-08-12,19.99
179,2022-09-11,19.99
179,2022-10-11,19.99
179,2022-11-10,19.99
179,2022-12-10,19.99
179,2023-01-09,19.99
179,2023-02-08,19.99
179,2023-03-10,19.99
179,2023-04-09,19.99
179,2023-05-09,19.99
179,2023-06-08,19.99
179,2023-07-08,19.99
180,2022-08-15,15.99
180,2022-09-14,15.99
180,2022-10-14,15.99
180,2022-11-13,15.99
180,2022-12-13,15.99
181,2022-05-27,19.99
181,2022-06-26,19.99
182,2022-01-20,9.99
182,2022-02-19,9.99
182,2022-03-21,9.99
182,2022-04-20,9.99
182,2022-05-20,9.99
182,2022-06-19,9.99
182,2022-07-19,9.99
182,2022-08-18,9.99
182,2022-09-17,9.99
182,2022-10-17,9.99
182,2022-11-16,9.99
182,2022-12-16,9.99
182,2023-01-15,9.99
182,2023-02-14,9.99
182,2023-03-16,9.99
182,2023-04-15,9.99
182,2023-05-15,9.99
182,2023-06-14,9.99
182,2023-07-14,9.99
182,2023-08-13,9.99
182,2023-09-12,9.99
182,2023-10-12,9.99
183,2022-02-16,15.99
183,2022-03-18,15.99
183,2022-04-17,15.99
183,2022-05-17,15.99
183,2022-06-16,15.99
183,2022-07-16,15.99
183,2022-08-15,15.99
183,2022-09-14,15.99
183,2022-10-14,15.99
183,2022-11-13,15.99
183,2022-12-13,15.99
183,2023-01-12,15.99
183,2023-02-11,15.99
183,2023-03-13,15.99
183,2023-04-12,15.99
183,2023-05-12,15.99
183,2023-06-11,15.99
183,2023-07-11,15.99
183,2023-08-10,15.99
183,2023-09-09,15.99
183,2023-10-09,15.99
183,2023-11-08,15.99
184,2022-08-21,19.99
184,2022-09-20,19.99
184,2022-10-20,19.99
184,2022-11-19,19.99
184,2022-12-19,19.99
184,2023-01-18,19.99
184,2023-02-17,19.99
184,2023-03-19,19.99
184,2023-04-18,19.99
184,2023-05-18,19.99
184,2023-06-17,19.99
184,2023-07-17,19.99
184,2023-08-16,19.99
184,2023-09-15,19.99
184,2023-10-15,19.99
184,2023-11-14,19.99
184,2023-12-14,19.99
184,2024-01-13,19.99
185,2022-11-01,15.99
185,2022-12-01,15.99
185,2022-12-31,15.99
185,2023-01-30,15.99
185,2023-03-01,15.99
185,2023-03-31,15.99
185,2023-04-30,15.99
185,2023-05-30,15.99
185,2023-06-29,15.99
185,2023-07-29,15.99
185,2023-08-28,15.99
185,2023-09-27,15.99
185,2023-10-27,15.99
185,2023-11-26,15.99
185,2023-12-26,15.99
185,2024-01-25,15.99
185,2024-02-24,15.99
186,2022-01-14,15.99
186,2022-02-13,15.99
186,2022-03-15,15.99
186,2022-04-14,15.99
186,2022-05-14,15.99
186,2022-06-13,15.99
186,2022-07-13,15.99
186,2022-08-12,15.99
186,2022-09-11,15.99
186,2022-10-11,15.99
186,2022-11-10,15.99
186,2022-12-10,15.99
186,2023-01-09,15.99
186,2023-02-08,15.99
186,2023-03-10,15.99
186,2023-04-09,15.99
186,2023-05-09,15.99
186,2023-06-08,15.99
186,2023-07-08,15.99
186,2023-08-07,15.99
186,2023-09-06,15.99
186,2023-10-06,15.99
186,2023-11-05,15.99
187,2022-05-23,15.99
187,2022-06-22,15.99
187,2022-07-22,15.99
187,2022-08-21,15.99
187,2022-09-20,15.99
187,2022-10-20,15.99
187,2022-11-19,15.99
188,2022-01-01,19.99
188,2022-01-31,19.99
188,2022-03-02,19.99
189,2022-02-23,15.99
189,2022-03-25,15.99
189,2022-04-24,15.99
189,2022-05-24,15.99
189,2022-06-23,15.99
189,2022-07-23,15.99
190,2022-09-16,15.99
190,2022-10-16,15.99
190,2022-11-15,15.99
190,2022-12-15,15.99
190,2023-01-14,15.99
190,2023-02-13,15.99
190,2023-03-15,15.99
190,2023-04-14,15.99
190,2023-05-14,15.99
190,2023-06-13,15.99
190,2023-07-13,15.99
190,2023-08-12,15.99
190,2023-09-11,15.99
190,2023-10-11,15.99
190,2023-11-10,15.99
190,2023-12-10,15.99
190,2024-01-09,15.99
191,2022-05-24,19.99
191,2022-06-23,19.99
191,2022-07-23,19.99
191,2022-08-22,19.99
191,2022-09-21,19.99
191,2022-10-21,19.99
191,2022-11-20,19.99
191,2022-12-20,19.99
191,2023-01-19,19.99
191,2023-02-18,19.99
191,2023-03-20,19.99
191,2023-04-19,19.99
191,2023-05-19,19.99
191,2023-06-18,19.99
191,2023-07-18,19.99
191,2023-08-17,19.99
191,2023-09-16,19.99
192,2022-01-12,19.99
192,2022-02-11,19.99
192,2022-03-13,19.99
192,2022-04-12,19.99
192,2022-05-12,19.99
192,2022-06-11,19.99
192,2022-07-11,19.99
192,2022-08-10,19.99
192,2022-09-09,19.99
192,2022-10-09,19.99
193,2022-11-26,15.99
193,2022-12-26,15.99
193,2023-01-25,15.99
193,2023-02-24,15.99
193,2023-03-26,15.99
193,2023-04-25,15.99
193,2023-05-25,15.99
193,2023-06-24,15.99
193,2023-07-24,15.99
193,2023-08-23,15.99
193,2023-09-22,15.99
193,2023-10-22,15.99
193,2023-11-21,15.99
193,2023-12-21,15.99
193,2024-01-20,15.99
193,2024-02-19,15.99
193,2024-03-20,15.99
193,2024-04-19,15.99
193,2024-05-19,15.99
193,2024-06-18,15.99
194,2022-08-12,19.99
194,2022-09-11,19.99
194,2022-10-11,19.99
194,2022-11-10,19.99
194,2022-12-10,19.99
194,2023-01-09,19.99
194,2023-02-08,19.99
194,2023-03-10,19.99
194,2023-04-09,19.99
194,2023-05-09,19.99
194,2023-06-08,19.99
194,2023-07-08,19.99
194,2023-08-07,19.99
195,2022-09-29,19.99
195,2022-10-29,19.99
195,2022-11-28,19.99
195,2022-12-28,19.99
195,2023-01-27,19.99
195,2023-02-26,19.99
195,2023-03-28,19.99
195,2023-04-27,19.99
195,2023-05-27,19.99
195,2023-06-26,19.99
195,2023-07-26,19.99
195,2023-08-25,19.99
195,2023-09-24,19.99
195,2023-10-24,19.99
195,2023-11-23,19.99
195,2023-12-23,19.99
195,2024-01-22,19.99
196,2022-12-24,15.99
196,2023-01-23,15.99
196,2023-02-22,15.99
196,2023-03-24,15.99
196,2023-04-23,15.99
196,2023-05-23,15.99
196,2023-06-22,15.99
196,2023-07-22,15.99
196,2023-08-21,15.99
196,2023-09-20,15.99
196,2023-10-20,15.99
196,2023-11-19,15.99
196,2023-12-19,15.99
196,2024-01-18,15.99
196,2024-02-17,15.99
196,2024-03-18,15.99
196,2024-04-17,15.99
196,2024-05-17,15.99
196,2024-06-16,15.99
196,2024-07-16,15.99
196,2024-08-15,15.99
196,2024-09-14,15.99
196,2024-10-14,15.99
197,2022-06-05,15.99
197,2022-07-05,15.99
197,2022-08-04,15.99
197,2022-09-03,15.99
197,2022-10-03,15.99
197,2022-11-02,15.99
197,2022-12-02,15.99
197,2023-01-01,15.99
197,2023-01-31,15.99
197,2023-03-02,15.99
197,2023-04-01,15.99
198,2022-01-08,19.99
198,2022-02-07,19.99
198,2022-03-09,19.99
198,2022-04-08,19.99
198,2022-05-08,19.99
198,2022-06-07,19.99
199,2022-05-02,15.99
199,2022-06-01,15.99
199,2022-07-01,15.99
199,2022-07-31,15.99
199,2022-08-30,15.99
199,2022-09-29,15.99
199,2022-10-29,15.99
199,2022-11-28,15.99
199,2022-12-28,15.99
200,2022-12-14,15.99
200,2023-01-13,15.99
200,2023-02-12,15.99
200,2023-03-14,15.99
200,2023-04-13,15.99
200,2023-05-13,15.99
200,2023-06-12,15.99
200,2023-07-12,15.99
200,2023-08-11,15.99
200,2023-09-10,15.99
200,2023-10-10,15.99
200,2023-11-09,15.99
200,2023-12-09,15.99
200,2024-01-08,15.99
200,2024-02-07,15.99
